year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,party.pct
2004,OREGON,OR,DESCHUTES,41017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,41757,74048,20191203,TOTAL,56.39179991356957
2004,OREGON,OR,GILLIAM,41021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,755,1138,20191203,TOTAL,66.3444639718805
2004,OREGON,OR,HARNEY,41025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2815,3702,20191203,TOTAL,76.03997839005943
2004,OREGON,OR,HOOD RIVER,41027,PRESIDENT,JOHN KERRY,DEMOCRAT,5587,9859,20191203,TOTAL,56.66903337052439
2004,OREGON,OR,JOSEPHINE,41033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26241,42275,20191203,TOTAL,62.07214665878179
2004,OREGON,OR,KLAMATH,41035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22733,31515,20191203,TOTAL,72.13390448992544
2004,OREGON,OR,LANE,41039,PRESIDENT,JOHN KERRY,DEMOCRAT,107769,185872,20191203,TOTAL,57.98022294912628
2004,OREGON,OR,MALHEUR,41045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8123,10846,20191203,TOTAL,74.89397012723585
2004,OREGON,OR,MULTNOMAH,41051,PRESIDENT,JOHN KERRY,DEMOCRAT,259585,362694,20191203,TOTAL,71.57135215912037
2004,OREGON,OR,TILLAMOOK,41057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7003,13951,20191203,TOTAL,50.19711848613002
2004,OREGON,OR,UMATILLA,41059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17068,26322,20191203,TOTAL,64.84309702910113
2004,OREGON,OR,WALLOWA,41063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3132,4521,20191203,TOTAL,69.27670869276709
2004,OREGON,OR,WASCO,41065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6119,12002,20191203,TOTAL,50.98316947175471
2004,OREGON,OR,WASHINGTON,41067,PRESIDENT,JOHN KERRY,DEMOCRAT,121140,231308,20191203,TOTAL,52.37172946893319
2004,OREGON,OR,YAMHILL,41071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,23839,42142,20191203,TOTAL,56.56826918513597
2004,PENNSYLVANIA,PA,ALLEGHENY,42003,PRESIDENT,JOHN KERRY,DEMOCRAT,368912,645469,20191203,TOTAL,57.15410035183719
2004,PENNSYLVANIA,PA,ARMSTRONG,42005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18925,31097,20191203,TOTAL,60.85796057497508
2004,PENNSYLVANIA,PA,BEAVER,42007,PRESIDENT,JOHN KERRY,DEMOCRAT,42146,82543,20191203,TOTAL,51.05944780296331
2004,PENNSYLVANIA,PA,BERKS,42011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,87122,164487,20191203,TOTAL,52.9658878817171
2004,PENNSYLVANIA,PA,BLAIR,42013,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,35751,54178,20191203,TOTAL,65.9880394255971
2004,PENNSYLVANIA,PA,BRADFORD,42015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16942,25652,20191203,TOTAL,66.04553251208483
2004,PENNSYLVANIA,PA,BUCKS,42017,PRESIDENT,JOHN KERRY,DEMOCRAT,163438,319816,20191203,TOTAL,51.10375966180554
2004,PENNSYLVANIA,PA,CAMBRIA,42021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,34048,66983,20191203,TOTAL,50.83080781690876
2004,PENNSYLVANIA,PA,CARBON,42025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12519,25043,20191203,TOTAL,49.9900171704668
2004,PENNSYLVANIA,PA,CENTRE,42027,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33133,64253,20191203,TOTAL,51.56646382270088
2004,PENNSYLVANIA,PA,CHESTER,42029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,120036,230823,20191203,TOTAL,52.0034831884171
2004,PENNSYLVANIA,PA,CLARION,42031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11063,17184,20191203,TOTAL,64.37965549348232
2004,PENNSYLVANIA,PA,CLEARFIELD,42033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20533,34233,20191203,TOTAL,59.98013612596033
2004,PENNSYLVANIA,PA,CRAWFORD,42039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21965,38322,20191203,TOTAL,57.31694587965137
2004,PENNSYLVANIA,PA,DAUPHIN,42043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,65296,121208,20191203,TOTAL,53.87103161507491
2004,PENNSYLVANIA,PA,DELAWARE,42045,PRESIDENT,JOHN KERRY,DEMOCRAT,162601,284538,20191203,TOTAL,57.14561851141148
2004,PENNSYLVANIA,PA,ELK,42047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7872,14550,20191203,TOTAL,54.10309278350516
2004,PENNSYLVANIA,PA,HUNTINGDON,42061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12126,18058,20191203,TOTAL,67.15029349872633
2004,PENNSYLVANIA,PA,INDIANA,42063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20254,36248,20191203,TOTAL,55.87618627234606
2004,PENNSYLVANIA,PA,JUNIATA,42067,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7144,10006,20191203,TOTAL,71.39716170297822
2004,PENNSYLVANIA,PA,LACKAWANNA,42069,PRESIDENT,JOHN KERRY,DEMOCRAT,59573,105819,20191203,TOTAL,56.29707330441603
2004,PENNSYLVANIA,PA,LANCASTER,42071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,145591,221278,20191203,TOTAL,65.7955151438462
2004,PENNSYLVANIA,PA,LAWRENCE,42073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21938,43442,20191203,TOTAL,50.499516596841765
2004,PENNSYLVANIA,PA,LEBANON,42075,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,37089,55665,20191203,TOTAL,66.62894098625706
2004,PENNSYLVANIA,PA,LEHIGH,42077,PRESIDENT,JOHN KERRY,DEMOCRAT,73940,145091,20191203,TOTAL,50.96112095167861
2004,PENNSYLVANIA,PA,LUZERNE,42079,PRESIDENT,JOHN KERRY,DEMOCRAT,69573,136028,20191203,TOTAL,51.146087570206134
2004,PENNSYLVANIA,PA,LYCOMING,42081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33961,50049,20191203,TOTAL,67.85550160842374
2004,PENNSYLVANIA,PA,MCKEAN,42083,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10941,17426,20191203,TOTAL,62.785492941581545
2004,PENNSYLVANIA,PA,MIFFLIN,42087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11726,16802,20191203,TOTAL,69.78931079633377
2004,PENNSYLVANIA,PA,MONTOUR,42093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4903,7624,20191203,TOTAL,64.31007345225603
2004,PENNSYLVANIA,PA,NORTHAMPTON,42095,PRESIDENT,JOHN KERRY,DEMOCRAT,63446,126740,20191203,TOTAL,50.05996528325706
2004,PENNSYLVANIA,PA,NORTHUMBERLAND,42097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22262,37134,20191203,TOTAL,59.95044972262617
2004,PENNSYLVANIA,PA,PERRY,42099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13919,19427,20191203,TOTAL,71.6477067998147
2004,PENNSYLVANIA,PA,PHILADELPHIA,42101,PRESIDENT,JOHN KERRY,DEMOCRAT,542205,674069,20191203,TOTAL,80.43761098641237
2004,PENNSYLVANIA,PA,SCHUYLKILL,42107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,35640,65269,20191203,TOTAL,54.604789409980235
2004,PENNSYLVANIA,PA,SNYDER,42109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10566,14983,20191203,TOTAL,70.51992257892277
2004,PENNSYLVANIA,PA,SUSQUEHANNA,42115,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11573,19040,20191203,TOTAL,60.78256302521008
2004,PENNSYLVANIA,PA,VENANGO,42121,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14472,23659,20191203,TOTAL,61.16911112050383
2004,PENNSYLVANIA,PA,WESTMORELAND,42129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,100087,178696,20191203,TOTAL,56.00964766978556
2004,PENNSYLVANIA,PA,YORK,42133,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,114270,179269,20191203,TOTAL,63.74219747976505
2004,RHODE ISLAND,RI,NEWPORT,44005,PRESIDENT,JOHN KERRY,DEMOCRAT,22992,40337,20191203,TOTAL,56.99977687978779
2004,RHODE ISLAND,RI,PROVIDENCE,44007,PRESIDENT,JOHN KERRY,DEMOCRAT,144811,230947,20191203,TOTAL,62.70313102140318
2004,SOUTH CAROLINA,SC,ABBEVILLE,45001,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5436,9925,20191203,TOTAL,54.77078085642317
2004,SOUTH CAROLINA,SC,AIKEN,45003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39077,59492,20191203,TOTAL,65.6844617763733
2004,SOUTH CAROLINA,SC,ALLENDALE,45005,PRESIDENT,JOHN KERRY,DEMOCRAT,2565,3591,20191203,TOTAL,71.42857142857143
2004,SOUTH CAROLINA,SC,ANDERSON,45007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,43355,64722,20191203,TOTAL,66.9864960909737
2004,SOUTH CAROLINA,SC,BAMBERG,45009,PRESIDENT,JOHN KERRY,DEMOCRAT,3841,6036,20191203,TOTAL,63.63485752153745
2004,SOUTH CAROLINA,SC,BARNWELL,45011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4606,8685,20191203,TOTAL,53.03396660909614
2004,SOUTH CAROLINA,SC,BEAUFORT,45013,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33331,55235,20191203,TOTAL,60.34398479225129
2004,SOUTH CAROLINA,SC,BERKELEY,45015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,32104,52937,20191203,TOTAL,60.645673158660294
2004,SOUTH CAROLINA,SC,CHARLESTON,45019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,70297,136316,20191203,TOTAL,51.56914815575574
2004,SOUTH CAROLINA,SC,CLARENDON,45027,PRESIDENT,JOHN KERRY,DEMOCRAT,7087,13200,20191203,TOTAL,53.68939393939394
2004,SOUTH CAROLINA,SC,COLLETON,45029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7264,14106,20191203,TOTAL,51.49581738267403
2004,SOUTH CAROLINA,SC,DARLINGTON,45031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13416,25454,20191203,TOTAL,52.706843718079675
2004,SOUTH CAROLINA,SC,DILLON,45033,PRESIDENT,JOHN KERRY,DEMOCRAT,4832,9235,20191203,TOTAL,52.32268543584191
2004,SOUTH CAROLINA,SC,DORCHESTER,45035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26006,41317,20191203,TOTAL,62.94261442021444
2004,SOUTH CAROLINA,SC,EDGEFIELD,45037,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5611,9746,20191203,TOTAL,57.5723373691771
2004,SOUTH CAROLINA,SC,FLORENCE,45041,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,27689,49545,20191203,TOTAL,55.886567766676755
2004,SOUTH CAROLINA,SC,GEORGETOWN,45043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12606,23593,20191203,TOTAL,53.431102445640654
2004,SOUTH CAROLINA,SC,GREENVILLE,45045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,111481,168833,20191203,TOTAL,66.03033767095296
2004,SOUTH CAROLINA,SC,GREENWOOD,45047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14264,23442,20191203,TOTAL,60.84805050763586
2004,SOUTH CAROLINA,SC,HORRY,45051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,50447,81347,20191203,TOTAL,62.01457951737618
2004,SOUTH CAROLINA,SC,KERSHAW,45055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14160,22915,20191203,TOTAL,61.793584987999125
2004,SOUTH CAROLINA,SC,LAURENS,45059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14466,23829,20191203,TOTAL,60.70754123127282
2004,SOUTH CAROLINA,SC,LEXINGTON,45063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,67132,93432,20191203,TOTAL,71.85118588920284
2004,SOUTH CAROLINA,SC,MCCORMICK,45065,PRESIDENT,JOHN KERRY,DEMOCRAT,2648,5122,20191203,TOTAL,51.69855525185475
2004,SOUTH CAROLINA,SC,MARLBORO,45069,PRESIDENT,JOHN KERRY,DEMOCRAT,4984,8560,20191203,TOTAL,58.22429906542056
2004,SOUTH CAROLINA,SC,NEWBERRY,45071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7654,12409,20191203,TOTAL,61.68103795632203
2004,SOUTH CAROLINA,SC,OCONEE,45073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18811,27532,20191203,TOTAL,68.32413191922126
2004,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,JOHN KERRY,DEMOCRAT,24698,37564,20191203,TOTAL,65.74912149930785
2004,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,29759,40510,20191203,TOTAL,73.46087385830658
2004,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,JOHN KERRY,DEMOCRAT,76283,133801,20191203,TOTAL,57.01227942989963
2004,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4537,7578,20191203,TOTAL,59.87067827922935
2004,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62004,96758,20191203,TOTAL,64.08152297484446
2004,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,JOHN KERRY,DEMOCRAT,9044,13918,20191203,TOTAL,64.9806006610145
2004,SOUTH DAKOTA,SD,AURORA,46003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1009,1649,20191203,TOTAL,61.18859915100061
2004,SOUTH DAKOTA,SD,BEADLE,46005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4917,8480,20191203,TOTAL,57.98349056603773
2004,SOUTH DAKOTA,SD,BENNETT,46007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,833,1630,20191203,TOTAL,51.10429447852761
2004,SOUTH DAKOTA,SD,BON HOMME,46009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2063,3408,20191203,TOTAL,60.53403755868545
2004,SOUTH DAKOTA,SD,BROOKINGS,46011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7662,13375,20191203,TOTAL,57.285981308411216
2004,SOUTH DAKOTA,SD,BRULE,46015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1544,2629,20191203,TOTAL,58.72955496386459
2004,SOUTH DAKOTA,SD,CHARLES MIX,46023,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2556,4798,20191203,TOTAL,53.27219674864527
2004,SOUTH DAKOTA,SD,CODINGTON,46029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7778,12751,20191203,TOTAL,60.99913732256294
2004,SOUTH DAKOTA,SD,CORSON,46031,PRESIDENT,JOHN KERRY,DEMOCRAT,972,1724,20191203,TOTAL,56.380510440835266
2004,SOUTH DAKOTA,SD,DAVISON,46035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5561,8952,20191203,TOTAL,62.12019660411081
2004,SOUTH DAKOTA,SD,DAY,46037,PRESIDENT,JOHN KERRY,DEMOCRAT,1817,3540,20191203,TOTAL,51.32768361581921
2004,SOUTH DAKOTA,SD,DEUEL,46039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1406,2412,20191203,TOTAL,58.29187396351575
2004,SOUTH DAKOTA,SD,EDMUNDS,46045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1434,2234,20191203,TOTAL,64.18979409131602
2004,SOUTH DAKOTA,SD,FALL RIVER,46047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2413,3845,20191203,TOTAL,62.75682704811444
2004,SOUTH DAKOTA,SD,FAULK,46049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,945,1369,20191203,TOTAL,69.02848794740687
2004,SOUTH DAKOTA,SD,GREGORY,46053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1685,2546,20191203,TOTAL,66.18224666142969
2004,SOUTH DAKOTA,SD,HAAKON,46055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1007,1240,20191203,TOTAL,81.20967741935485
2004,SOUTH DAKOTA,SD,HAMLIN,46057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1946,3011,20191203,TOTAL,64.62969113251411
2004,SOUTH DAKOTA,SD,HAND,46059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1482,2187,20191203,TOTAL,67.76406035665295
2004,SOUTH DAKOTA,SD,HANSON,46061,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1379,2150,20191203,TOTAL,64.13953488372093
2004,SOUTH DAKOTA,SD,HARDING,46063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,704,815,20191203,TOTAL,86.38036809815951
2004,SOUTH DAKOTA,SD,HUGHES,46065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6017,8835,20191203,TOTAL,68.1041312959819
2004,SOUTH DAKOTA,SD,JERAULD,46073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,736,1236,20191203,TOTAL,59.54692556634305
2004,SOUTH DAKOTA,SD,KINGSBURY,46077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1804,3014,20191203,TOTAL,59.854014598540154
2004,SOUTH DAKOTA,SD,LYMAN,46085,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1029,1940,20191203,TOTAL,53.04123711340206
2004,SOUTH DAKOTA,SD,MCCOOK,46087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2017,3271,20191203,TOTAL,61.663099969428316
2004,SOUTH DAKOTA,SD,MEADE,46093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8347,11504,20191203,TOTAL,72.55737134909597
2004,SOUTH DAKOTA,SD,MELLETTE,46095,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,553,931,20191203,TOTAL,59.3984962406015
2004,SOUTH DAKOTA,SD,MINER,46097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,810,1470,20191203,TOTAL,55.10204081632652
2004,SOUTH DAKOTA,SD,MINNEHAHA,46099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,44189,77632,20191203,TOTAL,56.921115004122015
2004,SOUTH DAKOTA,SD,MOODY,46101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1790,3451,20191203,TOTAL,51.86902347145755
2004,SOUTH DAKOTA,SD,PENNINGTON,46103,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,29976,44968,20191203,TOTAL,66.66073652375022
2004,SOUTH DAKOTA,SD,PERKINS,46105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1329,1813,20191203,TOTAL,73.303916161059007
2004,SOUTH DAKOTA,SD,ROBERTS,46109,PRESIDENT,JOHN KERRY,DEMOCRAT,2527,4982,20191203,TOTAL,50.722601364913686
2004,SOUTH DAKOTA,SD,SANBORN,46111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,817,1426,20191203,TOTAL,57.29312762973352
2004,SOUTH DAKOTA,SD,OGLALA LAKOTA,46113,PRESIDENT,JOHN KERRY,DEMOCRAT,3566,4214,20191203,TOTAL,84.62268628381585
2004,SOUTH DAKOTA,SD,SPINK,46115,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2259,3774,20191203,TOTAL,59.85691573926868
2004,SOUTH DAKOTA,SD,STANLEY,46117,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1129,1623,20191203,TOTAL,69.56253850893407
2004,SOUTH DAKOTA,SD,SULLY,46119,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,702,917,20191203,TOTAL,76.55398037077427
2004,SOUTH DAKOTA,SD,TRIPP,46123,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2230,3245,20191203,TOTAL,68.7211093990755
2004,SOUTH DAKOTA,SD,TURNER,46125,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3084,4834,20191203,TOTAL,63.79809681423252
2004,SOUTH DAKOTA,SD,YANKTON,46135,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6003,10431,20191203,TOTAL,57.549611734253666
2004,SOUTH DAKOTA,SD,ZIEBACH,46137,PRESIDENT,JOHN KERRY,DEMOCRAT,641,1116,20191203,TOTAL,57.437275985663085
2004,TENNESSEE,TN,BLEDSOE,47007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2849,4800,20191203,TOTAL,59.354166666666664
2004,TENNESSEE,TN,BLOUNT,47009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33240,48710,20191203,TOTAL,68.24060767809485
2004,TENNESSEE,TN,BRADLEY,47011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25942,35623,20191203,TOTAL,72.82373747298094
2004,TENNESSEE,TN,CANNON,47015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2923,5467,20191203,TOTAL,53.466252057801356
2004,TENNESSEE,TN,CARTER,47019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15763,22302,20191203,TOTAL,70.67975966281051
2004,TENNESSEE,TN,CHEATHAM,47021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9676,15697,20191203,TOTAL,61.642352041791426
2004,TENNESSEE,TN,CLAIBORNE,47025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6447,10538,20191203,TOTAL,61.17859176314291
2004,TENNESSEE,TN,COCKE,47029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8290,12301,20191203,TOTAL,67.39289488659459
2004,TENNESSEE,TN,CROCKETT,47033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3239,5715,20191203,TOTAL,56.675415573053364
2004,TENNESSEE,TN,DAVIDSON,47037,PRESIDENT,JOHN KERRY,DEMOCRAT,132362,241675,20191203,TOTAL,54.76859418640736
2004,TENNESSEE,TN,DICKSON,47043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10557,19283,20191203,TOTAL,54.747705232588295
2004,TENNESSEE,TN,DYER,47045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8447,13809,20191203,TOTAL,61.17025128539358
2004,TENNESSEE,TN,FENTRESS,47049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4293,6700,20191203,TOTAL,64.07462686567165
2004,TENNESSEE,TN,GIBSON,47053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10596,19219,20191203,TOTAL,55.13294136011238
2004,TENNESSEE,TN,GILES,47055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6162,11536,20191203,TOTAL,53.415395284327325
2004,TENNESSEE,TN,GRAINGER,47057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4905,7525,20191203,TOTAL,65.1827242524917
2004,TENNESSEE,TN,HAMBLEN,47063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14733,22302,20191203,TOTAL,66.06133979015335
2004,TENNESSEE,TN,HARDEMAN,47069,PRESIDENT,JOHN KERRY,DEMOCRAT,5683,10462,20191203,TOTAL,54.32039762951635
2004,TENNESSEE,TN,HAWKINS,47073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13445,20230,20191203,TOTAL,66.46070192782996
2004,TENNESSEE,TN,HICKMAN,47081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4359,8671,20191203,TOTAL,50.27101833698535
2004,TENNESSEE,TN,HUMPHREYS,47085,PRESIDENT,JOHN KERRY,DEMOCRAT,4485,7793,20191203,TOTAL,57.551648915693576
2004,TENNESSEE,TN,KNOX,47093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,110653,178175,20191203,TOTAL,62.10354988073523
2004,TENNESSEE,TN,LOUDON,47105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14041,19862,20191203,TOTAL,70.69278018326453
2004,TENNESSEE,TN,MCMINN,47107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11978,17999,20191203,TOTAL,66.54814156342019
2004,TENNESSEE,TN,MCNAIRY,47109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5787,9924,20191203,TOTAL,58.31318016928658
2004,TENNESSEE,TN,MAURY,47119,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17495,30026,20191203,TOTAL,58.26616931992273
2004,TENNESSEE,TN,OBION,47131,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7859,13535,20191203,TOTAL,58.0642777983007
2004,TENNESSEE,TN,OVERTON,47133,PRESIDENT,JOHN KERRY,DEMOCRAT,4518,8510,20191203,TOTAL,53.09048178613396
2004,TENNESSEE,TN,PICKETT,47137,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1600,2645,20191203,TOTAL,60.49149338374291
2004,TENNESSEE,TN,RHEA,47143,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7288,11037,20191203,TOTAL,66.03243635045756
2004,TENNESSEE,TN,ROANE,47145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14423,23264,20191203,TOTAL,61.997077028885826
2004,TENNESSEE,TN,ROBERTSON,47147,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15329,25319,20191203,TOTAL,60.543465381729135
2004,TENNESSEE,TN,RUTHERFORD,47149,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,52189,84390,20191203,TOTAL,61.842635383339264
2004,TENNESSEE,TN,SEQUATCHIE,47153,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2950,4982,20191203,TOTAL,59.21316740264954
2004,TENNESSEE,TN,SEVIER,47155,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22127,30944,20191203,TOTAL,71.50659255429163
2004,TENNESSEE,TN,SHELBY,47157,PRESIDENT,JOHN KERRY,DEMOCRAT,215810,375584,20191203,TOTAL,57.45984919485389
2004,TENNESSEE,TN,STEWART,47161,PRESIDENT,JOHN KERRY,DEMOCRAT,2860,5583,20191203,TOTAL,51.22693892172667
2004,TENNESSEE,TN,SULLIVAN,47163,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,42526,62598,20191203,TOTAL,67.93507779801271
2004,TENNESSEE,TN,SUMNER,47165,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,40141,61909,20191203,TOTAL,64.83871488798074
2004,TENNESSEE,TN,TIPTON,47167,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14178,21677,20191203,TOTAL,65.4057295751257
2004,TENNESSEE,TN,TROUSDALE,47169,PRESIDENT,JOHN KERRY,DEMOCRAT,1850,3190,20191203,TOTAL,57.993730407523515
2004,TENNESSEE,TN,UNICOI,47171,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5026,7457,20191203,TOTAL,67.39975861606544
2004,TENNESSEE,TN,WEAKLEY,47183,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7816,13491,20191203,TOTAL,57.93491957601364
2004,TENNESSEE,TN,WILSON,47189,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28896,44403,20191203,TOTAL,65.0766840078373
2004,TEXAS,TX,ANDREWS,48003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3837,4536,20191203,TOTAL,84.58994708994709
